user_id,name,location,genre_preferences,instruments,primary_role,skill_level,years_of_experience,languages,activity,ratings_feedback,privacy_settings
MUS1281,Benjamin Brown,Austin,['Blues'],['Piano'],Sound Engineer,Intermediate,17,"['French', 'German', 'English']","{'last_login': '2025-02-2', 'total_projects_created': 12, 'songs_uploaded': 81, 'profile_views': 4937}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 9', 'Review 36']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS3668,Liam Jones,Seattle,"['Hip-Hop', 'Blues', 'Hip-Hop']","['Violin', 'Bass']",Sound Engineer,Intermediate,19,['French'],"{'last_login': '2025-02-14', 'total_projects_created': 41, 'songs_uploaded': 50, 'profile_views': 3722}","{'average_collaboration_rating': 4.9, 'reviews': ['Review 99', 'Review 17']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS1334,James Martinez,Denver,['Pop'],['Guitar'],Multi-Instrumentalist,Intermediate,1,"['French', 'Spanish', 'Italian']","{'last_login': '2025-02-8', 'total_projects_created': 46, 'songs_uploaded': 42, 'profile_views': 3999}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 89']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS9017,William Johnson,Boston,['Blues'],"['Synthesizer', 'Guitar']",Composer,Intermediate,8,"['Italian', 'English', 'French']","{'last_login': '2025-02-22', 'total_projects_created': 41, 'songs_uploaded': 10, 'profile_views': 883}","{'average_collaboration_rating': 3.7, 'reviews': ['Review 67', 'Review 23']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS4660,James Davis,Denver,"['EDM', 'Rock', 'Classical']",['Piano'],Producer,Advanced,30,"['Japanese', 'Spanish']","{'last_login': '2025-02-21', 'total_projects_created': 7, 'songs_uploaded': 56, 'profile_views': 2416}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 49']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS1392,Noah Smith,Seattle,"['Pop', 'Rock']","['Piano', 'Bass']",Sound Engineer,Advanced,7,"['English', 'Portuguese', 'Japanese']","{'last_login': '2025-02-26', 'total_projects_created': 7, 'songs_uploaded': 58, 'profile_views': 1573}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 32', 'Review 3', 'Review 3']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS2814,James Rodriguez,Chicago,['Blues'],['Synthesizer'],Lyricist,Professional,16,"['Japanese', 'Spanish', 'Portuguese']","{'last_login': '2025-02-24', 'total_projects_created': 4, 'songs_uploaded': 74, 'profile_views': 1854}","{'average_collaboration_rating': 4.6, 'reviews': ['Review 19', 'Review 32']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS1489,James Johnson,Boston,"['Rock', 'Pop', 'Jazz']","['Piano', 'Bass']",Singer,Beginner,29,['Portuguese'],"{'last_login': '2025-02-25', 'total_projects_created': 14, 'songs_uploaded': 81, 'profile_views': 1824}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 93', 'Review 42']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS6915,Noah Davis,Los Angeles,"['Classical', 'Blues', 'Folk']",['Drums'],Singer,Advanced,22,['Japanese'],"{'last_login': '2025-02-17', 'total_projects_created': 19, 'songs_uploaded': 29, 'profile_views': 1895}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 79', 'Review 88', 'Review 92']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS8858,Ava Williams,Houston,"['Pop', 'Pop', 'Metal']",['Synthesizer'],Producer,Professional,7,"['Spanish', 'Portuguese', 'German']","{'last_login': '2025-02-12', 'total_projects_created': 27, 'songs_uploaded': 12, 'profile_views': 846}","{'average_collaboration_rating': 3.7, 'reviews': ['Review 13', 'Review 95', 'Review 99']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS1642,Isabella Williams,Chicago,['Pop'],"['Bass', 'Piano']",Sound Engineer,Advanced,8,"['Italian', 'Japanese']","{'last_login': '2025-02-8', 'total_projects_created': 12, 'songs_uploaded': 21, 'profile_views': 2073}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 92']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3995,Benjamin Davis,Denver,"['Rock', 'Pop', 'Pop']",['Violin'],Singer,Advanced,29,['Japanese'],"{'last_login': '2025-02-16', 'total_projects_created': 36, 'songs_uploaded': 23, 'profile_views': 1719}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 41', 'Review 99', 'Review 46']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS2404,Liam Garcia,San Francisco,"['Classical', 'Hip-Hop', 'Blues']",['Drums'],Lyricist,Professional,14,"['German', 'Spanish', 'Italian']","{'last_login': '2025-02-1', 'total_projects_created': 4, 'songs_uploaded': 11, 'profile_views': 1443}","{'average_collaboration_rating': 4.0, 'reviews': ['Review 17', 'Review 98', 'Review 2']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS9072,Isabella Miller,Denver,"['Folk', 'Jazz']",['Violin'],Sound Engineer,Beginner,22,"['Spanish', 'English', 'French']","{'last_login': '2025-02-9', 'total_projects_created': 50, 'songs_uploaded': 60, 'profile_views': 1960}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 68']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS9165,Sophia Williams,Denver,"['Jazz', 'Rock', 'EDM']",['Flute'],Singer,Intermediate,12,"['French', 'Japanese']","{'last_login': '2025-02-8', 'total_projects_created': 26, 'songs_uploaded': 34, 'profile_views': 1164}","{'average_collaboration_rating': 3.5, 'reviews': ['Review 30', 'Review 75']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS6440,Isabella Johnson,Los Angeles,['Classical'],['Synthesizer'],Multi-Instrumentalist,Professional,20,"['French', 'English']","{'last_login': '2025-02-1', 'total_projects_created': 13, 'songs_uploaded': 44, 'profile_views': 1100}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 1']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS3427,Isabella Martinez,Seattle,['Pop'],"['Bass', 'Saxophone']",Singer,Intermediate,23,['Portuguese'],"{'last_login': '2025-02-22', 'total_projects_created': 38, 'songs_uploaded': 36, 'profile_views': 3180}","{'average_collaboration_rating': 4.0, 'reviews': ['Review 33', 'Review 81']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS8773,Noah Garcia,Houston,['EDM'],"['Guitar', 'Piano']",Singer,Advanced,17,"['Spanish', 'English']","{'last_login': '2025-02-24', 'total_projects_created': 18, 'songs_uploaded': 83, 'profile_views': 4132}","{'average_collaboration_rating': 3.0, 'reviews': ['Review 56', 'Review 98', 'Review 16']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS3800,Liam Garcia,Los Angeles,"['Rock', 'Jazz', 'EDM']",['Violin'],Producer,Advanced,12,['Spanish'],"{'last_login': '2025-02-25', 'total_projects_created': 13, 'songs_uploaded': 84, 'profile_views': 457}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 11']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS8898,Liam Johnson,Houston,"['Rock', 'Jazz']",['Bass'],Singer,Intermediate,20,['English'],"{'last_login': '2025-02-24', 'total_projects_created': 12, 'songs_uploaded': 51, 'profile_views': 4202}","{'average_collaboration_rating': 5.0, 'reviews': ['Review 2']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS8453,Liam Martinez,Chicago,['Pop'],['Guitar'],Sound Engineer,Advanced,22,['Japanese'],"{'last_login': '2025-02-6', 'total_projects_created': 44, 'songs_uploaded': 47, 'profile_views': 3911}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 96']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS5767,Liam Garcia,Boston,"['Rock', 'Metal']","['Drums', 'Trumpet']",Composer,Professional,26,"['Japanese', 'Spanish', 'English']","{'last_login': '2025-02-16', 'total_projects_created': 9, 'songs_uploaded': 78, 'profile_views': 3463}","{'average_collaboration_rating': 3.8, 'reviews': ['Review 79']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS9810,Noah Rodriguez,Los Angeles,"['Rock', 'Pop']",['Guitar'],Singer,Advanced,17,"['English', 'Portuguese']","{'last_login': '2025-02-6', 'total_projects_created': 1, 'songs_uploaded': 27, 'profile_views': 504}","{'average_collaboration_rating': 3.7, 'reviews': ['Review 64', 'Review 58']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS6088,Olivia Miller,Seattle,['Blues'],['Guitar'],Multi-Instrumentalist,Intermediate,21,"['English', 'Spanish', 'Japanese']","{'last_login': '2025-02-1', 'total_projects_created': 11, 'songs_uploaded': 32, 'profile_views': 1776}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 43', 'Review 54']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS2000,Liam Brown,Boston,"['Metal', 'Folk']",['Guitar'],Singer,Advanced,26,['English'],"{'last_login': '2025-02-10', 'total_projects_created': 42, 'songs_uploaded': 67, 'profile_views': 4491}","{'average_collaboration_rating': 3.0, 'reviews': ['Review 80', 'Review 43']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3467,James Rodriguez,Denver,"['Rock', 'Classical']","['Drums', 'Piano']",Singer,Beginner,15,"['Spanish', 'German']","{'last_login': '2025-02-5', 'total_projects_created': 25, 'songs_uploaded': 55, 'profile_views': 2525}","{'average_collaboration_rating': 4.0, 'reviews': ['Review 75']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS5984,James Miller,Boston,['EDM'],"['Violin', 'Saxophone']",Singer,Professional,8,"['Japanese', 'Italian', 'French']","{'last_login': '2025-02-4', 'total_projects_created': 12, 'songs_uploaded': 19, 'profile_views': 2279}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 4']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS7403,Sophia Brown,Chicago,"['Jazz', 'Blues', 'Hip-Hop']",['Guitar'],Sound Engineer,Intermediate,26,['French'],"{'last_login': '2025-02-15', 'total_projects_created': 12, 'songs_uploaded': 72, 'profile_views': 4581}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 66', 'Review 68', 'Review 59']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS2843,Isabella Miller,Miami,"['Rock', 'EDM', 'Pop']",['Piano'],Singer,Intermediate,18,['Spanish'],"{'last_login': '2025-02-23', 'total_projects_created': 12, 'songs_uploaded': 56, 'profile_views': 4054}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 41']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS3399,Sophia Jones,Seattle,"['Rock', 'EDM']","['Drums', 'Saxophone']",Sound Engineer,Advanced,23,"['English', 'Italian', 'German']","{'last_login': '2025-02-21', 'total_projects_created': 46, 'songs_uploaded': 84, 'profile_views': 1633}","{'average_collaboration_rating': 3.7, 'reviews': ['Review 10']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS9247,Olivia Garcia,Houston,"['Rock', 'Rock']","['Piano', 'Guitar']",Singer,Intermediate,10,"['Portuguese', 'French']","{'last_login': '2025-02-27', 'total_projects_created': 40, 'songs_uploaded': 97, 'profile_views': 175}","{'average_collaboration_rating': 5.0, 'reviews': ['Review 58']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS4968,Noah Garcia,Houston,"['Rock', 'Classical']","['Guitar', 'Guitar']",Composer,Advanced,15,['Spanish'],"{'last_login': '2025-02-25', 'total_projects_created': 30, 'songs_uploaded': 79, 'profile_views': 769}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 43']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS8465,Sophia Williams,Austin,"['Rock', 'Rock', 'Rock']","['Saxophone', 'Piano']",Lyricist,Intermediate,26,"['Portuguese', 'Japanese']","{'last_login': '2025-02-7', 'total_projects_created': 44, 'songs_uploaded': 52, 'profile_views': 576}","{'average_collaboration_rating': 4.0, 'reviews': ['Review 76', 'Review 14', 'Review 24']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS1388,Olivia Martinez,Austin,['Classical'],['Drums'],Composer,Advanced,2,"['Spanish', 'Japanese', 'English']","{'last_login': '2025-02-15', 'total_projects_created': 12, 'songs_uploaded': 21, 'profile_views': 4653}","{'average_collaboration_rating': 4.2, 'reviews': ['Review 65', 'Review 42', 'Review 20']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS4441,Emma Jones,Denver,"['Jazz', 'Classical', 'Rock']","['Trumpet', 'Guitar']",Singer,Beginner,20,"['German', 'Italian']","{'last_login': '2025-02-10', 'total_projects_created': 14, 'songs_uploaded': 92, 'profile_views': 3358}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 33']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS5543,James Miller,Miami,"['Jazz', 'EDM']",['Piano'],Composer,Advanced,8,"['English', 'Japanese']","{'last_login': '2025-02-11', 'total_projects_created': 43, 'songs_uploaded': 48, 'profile_views': 2444}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 69', 'Review 36', 'Review 51']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS4473,Noah Rodriguez,San Francisco,"['Pop', 'Metal', 'Rock']",['Violin'],Singer,Intermediate,24,['German'],"{'last_login': '2025-02-12', 'total_projects_created': 33, 'songs_uploaded': 37, 'profile_views': 3268}","{'average_collaboration_rating': 3.0, 'reviews': ['Review 94', 'Review 87']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS3926,William Davis,Houston,"['Folk', 'Classical']",['Guitar'],Sound Engineer,Intermediate,1,"['Portuguese', 'English', 'Spanish']","{'last_login': '2025-02-1', 'total_projects_created': 48, 'songs_uploaded': 49, 'profile_views': 4094}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 57', 'Review 95']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS8223,William Brown,Los Angeles,"['Blues', 'Folk']","['Bass', 'Guitar']",Singer,Professional,13,['Italian'],"{'last_login': '2025-02-9', 'total_projects_created': 29, 'songs_uploaded': 72, 'profile_views': 1900}","{'average_collaboration_rating': 3.7, 'reviews': ['Review 13']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS2023,Olivia Brown,Seattle,"['Classical', 'EDM', 'Pop']",['Synthesizer'],Singer,Intermediate,30,['Japanese'],"{'last_login': '2025-02-14', 'total_projects_created': 41, 'songs_uploaded': 79, 'profile_views': 738}","{'average_collaboration_rating': 4.0, 'reviews': ['Review 68']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS9506,Noah Jones,Miami,"['Folk', 'Hip-Hop']","['Piano', 'Piano']",Sound Engineer,Intermediate,15,['Italian'],"{'last_login': '2025-02-25', 'total_projects_created': 1, 'songs_uploaded': 38, 'profile_views': 1351}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 79', 'Review 77']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS2233,Noah Johnson,Chicago,['EDM'],['Piano'],Producer,Advanced,18,"['French', 'English', 'Spanish']","{'last_login': '2025-02-17', 'total_projects_created': 29, 'songs_uploaded': 1, 'profile_views': 1283}","{'average_collaboration_rating': 4.3, 'reviews': ['Review 69', 'Review 20', 'Review 70']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS3284,Noah Smith,San Francisco,"['Rock', 'Rock']",['Saxophone'],Singer,Intermediate,2,"['Spanish', 'English', 'French']","{'last_login': '2025-02-2', 'total_projects_created': 32, 'songs_uploaded': 31, 'profile_views': 4839}","{'average_collaboration_rating': 3.5, 'reviews': ['Review 96', 'Review 5']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS3140,Emma Brown,New York,['Rock'],"['Drums', 'Piano']",Composer,Professional,18,"['Spanish', 'Portuguese']","{'last_login': '2025-02-24', 'total_projects_created': 4, 'songs_uploaded': 18, 'profile_views': 2919}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 58', 'Review 100', 'Review 31']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS4374,Benjamin Brown,Houston,['EDM'],"['Drums', 'Violin']",Lyricist,Beginner,1,"['German', 'Portuguese', 'French']","{'last_login': '2025-02-19', 'total_projects_created': 47, 'songs_uploaded': 86, 'profile_views': 2340}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 77']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS1056,Olivia Miller,Los Angeles,"['Classical', 'Jazz', 'Hip-Hop']","['Guitar', 'Guitar']",Singer,Intermediate,28,"['English', 'German', 'Spanish']","{'last_login': '2025-02-11', 'total_projects_created': 1, 'songs_uploaded': 67, 'profile_views': 1715}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 41']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS3224,Emma Smith,San Francisco,"['Jazz', 'Pop']","['Cello', 'Bass']",Producer,Advanced,12,['Italian'],"{'last_login': '2025-02-21', 'total_projects_created': 14, 'songs_uploaded': 92, 'profile_views': 3854}","{'average_collaboration_rating': 3.3, 'reviews': ['Review 46', 'Review 70']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS8262,Olivia Jones,Boston,"['Rock', 'Hip-Hop']","['Guitar', 'Violin']",Producer,Beginner,1,"['Italian', 'Portuguese', 'German']","{'last_login': '2025-02-9', 'total_projects_created': 21, 'songs_uploaded': 34, 'profile_views': 2497}","{'average_collaboration_rating': 3.3, 'reviews': ['Review 83', 'Review 9']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS4346,Benjamin Smith,Denver,['EDM'],"['Guitar', 'Guitar']",Lyricist,Advanced,1,"['French', 'Portuguese', 'English']","{'last_login': '2025-02-3', 'total_projects_created': 44, 'songs_uploaded': 95, 'profile_views': 2725}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 24']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS2888,Liam Smith,Miami,"['Reggae', 'Rock', 'EDM']","['Violin', 'Guitar']",Multi-Instrumentalist,Intermediate,30,['English'],"{'last_login': '2025-02-12', 'total_projects_created': 31, 'songs_uploaded': 65, 'profile_views': 2123}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 22', 'Review 48']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS7575,Sophia Jones,Seattle,"['EDM', 'Blues', 'Folk']",['Violin'],Singer,Advanced,2,"['German', 'Portuguese', 'Japanese']","{'last_login': '2025-02-13', 'total_projects_created': 46, 'songs_uploaded': 35, 'profile_views': 3967}","{'average_collaboration_rating': 4.6, 'reviews': ['Review 68']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS1255,Olivia Rodriguez,Denver,['Folk'],"['Guitar', 'Bass']",Sound Engineer,Professional,8,['German'],"{'last_login': '2025-02-2', 'total_projects_created': 40, 'songs_uploaded': 86, 'profile_views': 15}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 26', 'Review 75', 'Review 97']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS7064,James Miller,Miami,['Pop'],"['Piano', 'Guitar']",Producer,Intermediate,15,['Spanish'],"{'last_login': '2025-02-18', 'total_projects_created': 45, 'songs_uploaded': 13, 'profile_views': 3698}","{'average_collaboration_rating': 3.4, 'reviews': ['Review 80', 'Review 11']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS6104,Benjamin Brown,San Francisco,"['Metal', 'Pop']",['Trumpet'],Sound Engineer,Intermediate,15,['Spanish'],"{'last_login': '2025-02-25', 'total_projects_created': 31, 'songs_uploaded': 29, 'profile_views': 2154}","{'average_collaboration_rating': 4.6, 'reviews': ['Review 37', 'Review 94', 'Review 67']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS5894,Ava Jones,Houston,"['Pop', 'Jazz']",['Guitar'],Lyricist,Intermediate,25,"['German', 'Italian', 'French']","{'last_login': '2025-02-22', 'total_projects_created': 47, 'songs_uploaded': 72, 'profile_views': 2692}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 35', 'Review 17']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS1939,Liam Brown,Seattle,['Rock'],['Bass'],Composer,Advanced,20,"['Spanish', 'Portuguese', 'Japanese']","{'last_login': '2025-02-4', 'total_projects_created': 43, 'songs_uploaded': 75, 'profile_views': 2810}","{'average_collaboration_rating': 4.1, 'reviews': ['Review 38', 'Review 36']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS4433,William Miller,Denver,"['Rock', 'Rock', 'Hip-Hop']",['Trumpet'],Singer,Professional,6,['Italian'],"{'last_login': '2025-02-28', 'total_projects_created': 32, 'songs_uploaded': 38, 'profile_views': 3083}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 93']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS4857,Ava Martinez,Chicago,"['Folk', 'Rock', 'Rock']","['Piano', 'Drums']",Lyricist,Professional,7,['German'],"{'last_login': '2025-02-15', 'total_projects_created': 24, 'songs_uploaded': 86, 'profile_views': 4631}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 66', 'Review 57']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS2110,Liam Jones,Seattle,['Blues'],"['Trumpet', 'Cello']",Producer,Professional,20,"['Portuguese', 'German']","{'last_login': '2025-02-20', 'total_projects_created': 50, 'songs_uploaded': 80, 'profile_views': 2247}","{'average_collaboration_rating': 3.2, 'reviews': ['Review 73']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS9242,James Martinez,New York,['EDM'],['Drums'],Composer,Advanced,12,['Spanish'],"{'last_login': '2025-02-8', 'total_projects_created': 2, 'songs_uploaded': 19, 'profile_views': 1839}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 80', 'Review 19']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS3098,Benjamin Martinez,Miami,"['Rock', 'Classical', 'EDM']","['Guitar', 'Drums']",Sound Engineer,Advanced,28,"['French', 'English']","{'last_login': '2025-02-11', 'total_projects_created': 12, 'songs_uploaded': 97, 'profile_views': 3233}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 56', 'Review 86']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS7035,James Garcia,Denver,['Folk'],"['Piano', 'Guitar']",Producer,Intermediate,2,['Portuguese'],"{'last_login': '2025-02-5', 'total_projects_created': 23, 'songs_uploaded': 83, 'profile_views': 3400}","{'average_collaboration_rating': 4.5, 'reviews': ['Review 72', 'Review 66']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS8556,Emma Rodriguez,Miami,['Metal'],"['Drums', 'Piano']",Singer,Advanced,14,['English'],"{'last_login': '2025-02-5', 'total_projects_created': 17, 'songs_uploaded': 21, 'profile_views': 2763}","{'average_collaboration_rating': 3.1, 'reviews': ['Review 58', 'Review 9']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS6206,Liam Davis,Seattle,['Rock'],"['Bass', 'Guitar']",Singer,Intermediate,16,"['French', 'German', 'English']","{'last_login': '2025-02-3', 'total_projects_created': 30, 'songs_uploaded': 3, 'profile_views': 2322}","{'average_collaboration_rating': 4.7, 'reviews': ['Review 12', 'Review 89']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS2358,Liam Smith,Austin,"['Rock', 'Pop', 'Classical']",['Guitar'],Sound Engineer,Intermediate,24,"['Italian', 'Spanish']","{'last_login': '2025-02-6', 'total_projects_created': 48, 'songs_uploaded': 37, 'profile_views': 3730}","{'average_collaboration_rating': 4.4, 'reviews': ['Review 96', 'Review 40']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS7766,Isabella Brown,San Francisco,"['Jazz', 'Rock']","['Guitar', 'Trumpet']",Singer,Intermediate,10,"['Italian', 'Spanish']","{'last_login': '2025-02-25', 'total_projects_created': 37, 'songs_uploaded': 95, 'profile_views': 4762}","{'average_collaboration_rating': 5.0, 'reviews': ['Review 2', 'Review 55', 'Review 45']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS1584,William Smith,Seattle,['Classical'],['Guitar'],Composer,Intermediate,7,"['Italian', 'Spanish', 'German']","{'last_login': '2025-02-3', 'total_projects_created': 11, 'songs_uploaded': 11, 'profile_views': 15}","{'average_collaboration_rating': 3.3, 'reviews': ['Review 44', 'Review 18', 'Review 93']}","{'data_consent': False, 'profile_visibility': 'Public'}"
MUS8209,Sophia Smith,Boston,"['Pop', 'Folk', 'EDM']",['Trumpet'],Singer,Advanced,15,['German'],"{'last_login': '2025-02-6', 'total_projects_created': 15, 'songs_uploaded': 37, 'profile_views': 3188}","{'average_collaboration_rating': 4.8, 'reviews': ['Review 26']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS3813,Benjamin Jones,Seattle,"['Blues', 'Classical']","['Flute', 'Guitar']",Sound Engineer,Intermediate,22,['Portuguese'],"{'last_login': '2025-02-2', 'total_projects_created': 40, 'songs_uploaded': 52, 'profile_views': 26}","{'average_collaboration_rating': 3.1, 'reviews': ['Review 66']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS6664,Sophia Williams,Miami,['Pop'],"['Guitar', 'Guitar']",Producer,Intermediate,9,"['German', 'English']","{'last_login': '2025-02-14', 'total_projects_created': 41, 'songs_uploaded': 28, 'profile_views': 2956}","{'average_collaboration_rating': 4.8, 'reviews': ['Review 41', 'Review 7']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS7743,Liam Brown,Chicago,"['Metal', 'Jazz', 'Reggae']","['Violin', 'Drums']",Singer,Advanced,19,"['Italian', 'German']","{'last_login': '2025-02-22', 'total_projects_created': 22, 'songs_uploaded': 45, 'profile_views': 1286}","{'average_collaboration_rating': 3.5, 'reviews': ['Review 98']}","{'data_consent': True, 'profile_visibility': 'Private'}"
MUS2738,James Garcia,Los Angeles,['Reggae'],"['Guitar', 'Drums']",Producer,Advanced,23,"['German', 'Italian']","{'last_login': '2025-02-21', 'total_projects_created': 3, 'songs_uploaded': 8, 'profile_views': 2069}","{'average_collaboration_rating': 3.1, 'reviews': ['Review 28', 'Review 85']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS7163,William Martinez,Los Angeles,['EDM'],['Guitar'],Singer,Advanced,26,"['French', 'English']","{'last_login': '2025-02-23', 'total_projects_created': 2, 'songs_uploaded': 8, 'profile_views': 2673}","{'average_collaboration_rating': 4.0, 'reviews': ['Review 20', 'Review 47', 'Review 99']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS1618,William Martinez,Denver,"['Blues', 'EDM']",['Guitar'],Composer,Intermediate,11,['Japanese'],"{'last_login': '2025-02-28', 'total_projects_created': 20, 'songs_uploaded': 3, 'profile_views': 2138}","{'average_collaboration_rating': 3.6, 'reviews': ['Review 47', 'Review 41']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS6591,William Brown,Seattle,['Pop'],"['Drums', 'Cello']",Sound Engineer,Intermediate,6,['Japanese'],"{'last_login': '2025-02-23', 'total_projects_created': 21, 'songs_uploaded': 7, 'profile_views': 2005}","{'average_collaboration_rating': 3.9, 'reviews': ['Review 36', 'Review 69']}","{'data_consent': True, 'profile_visibility': 'Public'}"
MUS9473,Ava Johnson,Boston,"['Rock', 'Classical']",['Trumpet'],Singer,Advanced,16,"['German', 'English', 'French']","{'last_login': '2025-02-22', 'total_projects_created': 29, 'songs_uploaded': 38, 'profile_views': 338}","{'average_collaboration_rating': 4.6, 'reviews': ['Review 74']}","{'data_consent': False, 'profile_visibility': 'Private'}"
MUS4906,Noah Jones,New York,"['Jazz', 'Jazz', 'EDM']","['Bass', 'Drums']",Singer,Intermediate,26,"['German', 'French']","{'last_login': '2025-02-7', 'total_projects_created': 5, 'songs_uploaded': 23, 'profile_views': 1517}","{'average_collaboration_rating': 3.1, 'reviews': ['Review 84', 'Review 19']}","{'data_consent': True, 'profile_visibility': 'Private'}"
